"코드","발주처명","상위코드"
"7130114","서울특별시교육청 서울특별시강동송파교육지원청 서울고일초등학교","7010000"
"D077240","국립공원공단 서부지역본부","B000000"
"5440031","경상남도 하동군 하동읍","6480000"
"5430031","경상남도 남해군 미조면","6480000"
"B555189","지티엑스에이운영주식회사","B000000"
"7251075","대구광역시동부교육청대구지묘초등학교","7240000"
"7731021","경기도교육청 경기도양평교육지원청 대아초등학교","7530000"
"5110276","경상북도 상주시 국제승마장관리사업소","6470000"
"B555251","한국남동발전(주) 신성장본부 조달계약처","B000000"
"9010327","경상남도교육청 김해생명과학고등학교","9010000"
"D428009","한국농수산식품유통공사 대전세종충남지역본부","B000000"
"B555252","한국가스기술공사 대전충청지사","B000000"
"4520053","충청남도 아산시 탕정면","6440000"
"7441073","대전광역시교육청 대전광역시동부교육지원청 대전보성초등학교","7430000"
"7751054","경기도용인교육청 갈곡초등학교","7530000"
"7801095","강원특별자치도교육청 강릉여자고등학교","7801000"
"1830006","국가보훈부 국립4.19민주묘지관리소","1830000"
"9296096","제주특별자치도교육청 제주시교육지원청 추자초등학교","9290000"
"7551034","경기도성남교육청 정자중학교","7530000"
"B555253","부산환경공단해운대사업단","B000000"
"B555254","화순전남대학교병원","B000000"
"6470186","경상북도 축산기술연구소","6470000"
"6110582","서울특별시 강남소방서","6110000"
"B555255","경기도의료원 이천병원","B000000"
"B555139","재단법인 고성문화관광재단","B000000"
"1811866","경찰청 부산광역시경찰청 부산영도경찰서","1320000"
"9181013","경상남도하동교육청 악양초등학교","9010000"
"8771102","경상북도경주교육청 의곡초등학교","8750000"
"B553074","제주권역재활병원","B000000"
"7551062","경기도성남교육청 백현초등학교","7530000"
"5070047","경상북도 안동시 서후면","6470000"
"7010765","서울특별시교육청 신서고등학교","7010000"
"1270467","법무부 대전지방교정청 천안개방교도소","1270000"
"D388039","한국법무보호복지공단 광주전남지부","B000000"
"B555111","재단법인2026여수세계섬박람회조직위원회","B000000"
"6480237","경상남도 거창소방서","6480000"
"1730000","새만금개발청","1730000"
"8321026","전북특별자치도교육청 전북특별자치도교육청교육연수원","8321000"
"5080047","경상북도 구미시 농업기술센터","6470000"
"7530110","경기도교육청 의정부여자고등학교","7530000"
"1741055","행정안전부 국가정보자원관리원","1741000"
"7832020","강원특별자치도교육청 강원특별자치도강릉교육지원청 성산초등학교","7801000"
"4140030","경기도 연천군 전곡읍","6410000"
"9051042","경상남도진주교육청 진성초등학교","9010000"
"7692036","경기도광주교육청 하남천현초등학교","7530000"
"7652236","경기도교육청 경기도구리남양주교육청 화봉초등학교","7530000"
"9740330","대법원 수원지방법원 평택지원","9740000"
"3710033","울산광역시 동구 동구보건소","6310000"
"6440128","충청남도 보령소방서","6440000"
"7812088","강원특별자치도교육청 강원특별자치도춘천교육지원청 춘천삼육초등학교","7801000"
"9101036","경상남도밀양교육청 동명중학교","9010000"
"1400461","산림청 중부지방산림청","1400000"
"7150412","부산광역시교육청 부산경호고등학교","7150000"
"7801135","강원특별자치도교육청 북원여���고등학교","7801000"
"7134022","서울특별시교육청 서울특별��성동교육청 서울경동유���원","7010000"
"8750211","경상북도교육청 포항중앙고등학교","8750000"
"B555256","(재)김해문화관광재단 김해문화의전당","B000000"
"C015230","경북대학교 첨단정보통신융합산업기술원","1000000"
"9010505","경상남도교육청 경남로봇고등학교","9010000"
"8332228","전북특별자치도교육청 전북특별자치도전주교육지원청 전주근영중학교","8321000"
"6270244","대구광역시 상수도사업본부 가창정수사업소","6270000"
"8750776","경상북도교육청 경북휴먼테크고등학교","8750000"
"6410275","경기도 안산소방서","6410000"
"4390059","충청북도 충주시 교현2동","6430000"
"7781147","경기도교육청 경기도시흥교육지원청 배곧누리유치원","7530000"
"9201007","경상남도함양교육청 백전초등학교","9010000"
"7211060","부산광역시해운대교육청 수영초등학교","7150000"
"3690198","울산광역시 중구 구립도서관","6310000"
"1722589","과학기술정보통신부 우정사업본부 강원지방우정청 원주우편집중국","1721000"
"8352093","전북특별자치도교육청 전북특별자치도익산교육지원청 이리부송초등학교","8321000"
"B552257","한국산업안전보건공단 산업안전보건연구원","B000000"
"1240360","통계청 동북지방통계청","1240000"
"8811063","경상북도영주교육청 영광여자중학교","8750000"
"7751024","경기도용인교육청 모현중학교","7530000"
"3220033","서울특별시 강남구 보건소","6110000"
"7380051","광주광역시교육청 광주동신여자고등학교","7380000"
"D258654","한국수자원공사 영·섬유역협력단","B000000"
"7150170","부산광역시교육청 동래원예고등학교","7150000"
"B552095","재단법인창원문화재단","B000000"
"9211016","경상남도거창교육청 위천초등학교","9010000"
"4050147","경기도 용인시 처인구보건소","6410000"
"6410418","경기도 이천소방서","6410000"
"7711019","경기도포천교육청 관인초등학교","7530000"
"7380024","광주광역시교육청 광주광역시교육청학생독립운동기념회관","7380000"
"5680060","충청남도 당진시 보건소","6440000"
"5440042","경상남도 하동군 옥종면","6480000"
"1613400","국토교통부 철도특별사법경찰대 서울지방철도특별사법경찰대","1613000"
"4140036","경기도 연천군 신서면","6410000"
"9151041","경상남도교육청 경상남도양산교육청 신주중학교","9010000"
"8222012","충청남도논산교육청 용남중학교","8140000"
"B555258","부산환경공단 영도사업소","B000000"
"1721144","과학기술정보통신부 국립전파연구원 전파시험인증센터","1721000"
"1721137","과학기술정보통신부 국립전파연구원","1721000"
"7010086","서울특별시교육청 서울체육고등학교","7010000"
"1400453","산림청 남부지방산림청","1400000"
"4500029","충청남도 공주시 보건소","6440000"
"1811871","경찰청 부산광역시경찰청 부산사하경찰서","1320000"
"7001546","광운대학교","1000000"
"B555231","재단법인고양연구원","B000000"
"7150408","부산광역시교육청 부경보건고등학교","7150000"
"9141031","경상남도창녕교육청 성산중학교","9010000"
"4520050","충청남도 아산시 염치읍","6440000"
"7191045","부산광역시동부교육청 거제초등학교","7150000"
"9131009","경상남도함안교육청 문암초등학교","9010000"
"9101040","경상남도밀양교육청 삼랑진중학교","9010000"
"7051165","서울특별시북부교육청 서울청계초등학교","7010000"
"4430028","충청북도 옥천군 안내면","6430000"
"1721301","과학기술정보통신부 우정사업본부 우정정보관리원","1721000"
"5680095","충청남도 당진시 정미면","6440000"
"9296170","제주도제주시교육청 제주까리따스유치원","9290000"
"9051153","경상남도교육청 경상남도진주교육지원청 경상남도교육청진주학생체육관","9010000"
"7771189","경기도교육청 경기도김포교육지원청 향산초등학교","7530000"
"7261026","대구광역시서부교육청 대구일중학교","7240000"
"8321126","전북특별자치도교육청 성일고등학교","8321000"
"8750182","경상북도교육청 순심고등학교","8750000"
"9740838","대법원 제주지방법원","9740000"
"7010243","서울특별시교육청 중앙여자고등학교","7010000"
"7480035","울산광역시교육청 울산고등학교","7480000"
"7010204","서울특별시교육청 숭의여자고등학교","7010000"
"7801110","강원특별자치도교육청 경포고등학교","7801000"
"7430046","대전광역시교육청 남대전고등학교","7430000"
"7251018","대구광역시동부교육청 시지중학교","7240000"
"B555071","강원특별자치도 사회서비스원(강원북부아동보호전문기관)","B000000"
"5670166","경상남도 창원시 마산합포구 진동면","6480000"
"7391136","광주광역시동부교육청 문산중학교","7380000"
"6410249","경기도 광명소방서","6410000"
"8571009","전라남도곡성교육청 석곡초등학교","8490000"
"8750456","경상북도교육청 영주제일고등학교","8750000"
"8701016","전라남도완도교육청 완도초등학교","8490000"
"B554322","재단법인 울산연구원","B000000"
"5440014","경상남도 하동군 보건소","6480000"
"8750632","경상북도교육청 청송여자고등학교","8750000"
"4170037","경기도 양평군 강하면","6410000"
"9101038","경상남도밀양교육청 밀성중학교","9010000"
"9151050","경상남도양산교육청 보광중학교","9010000"
"8781098","경상북도교육청 경상북도김천교육지원청 율곡초등학교","8750000"
"7150351","부산광역시교육청 부산국제영화고등학교","7150000"
"C100010","서울대학교 부속시설 규장각한국학연구원","1000000"
"7091460","서울특별시교육청 서울특별시강남교육지원청 서울우솔초등학교","7010000"
"7010265","서울특별시교육청 화곡고등학교","7010000"
"7021111","서울특별시동부교육청 서울중곡초등학교","7010000"
